id,last_scraped,host_id,host_listings_count,host_total_listings_count,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,neighbourhood_cleansed,host_is_superhost,host_since,host_response_time,host_response_rate,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,availability_30,availability_60,availability_90,Wifi,Smoke alarm,Carbon monoxide alarm,Kitchen,Essentials,Hangers,Iron,Hair dryer,Heating,Hot water,Refrigerator,Microwave,Shampoo,Dishes and silverware,Cooking basics,Bed linens,Air conditioning,Long term stays allowed,Self check-in,Fire extinguisher,previous_scraped_date,entrant_host,book_365,new_review,new_book
840519456002071221,2023-06-22,189235334,2,2,180,13,13,5.0,4.48,East Boston,f,2018-05-12,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,275,11,14,25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,185,0.0,0.0
840865757562500785,2023-06-22,502371178,16,20,364,3,3,4.67,1.02,Dorchester,0,2023-02-22,within an hour,100%,Private room in home,Private room,2,0.0,0.0,1.0,75,30,60,90,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,2022-12-21,1,1,0.0,0.0
841340391794964228,2023-06-22,504179464,1,4,241,2,2,5.0,1.5,Mattapan,f,2023-03-06,within a few hours,100%,Entire home,Entire home/apt,12,0.0,5.0,6.0,469,12,32,62,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,2022-12-21,1,124,0.0,0.0
12899321,2023-06-22,22541573,240,984,346,3,0,5.0,0.04,Chinatown,f,2014-10-14,within a few hours,98%,Entire rental unit,Entire home/apt,3,0.0,1.0,1.0,245,17,47,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2022-12-21,0,19,0.0,0.0
844121974228558188,2023-06-21,297860058,299,1491,362,0,0,0.0,0.0,Roxbury,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,2,0.0,0.0,1.0,94,27,57,87,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2022-12-21,0,3,0.0,0.0
12901078,2023-06-22,27871799,6,7,351,42,0,4.64,0.49,Mattapan,0,2015-02-17,within an hour,100%,Private room in home,Private room,2,0.0,0.0,1.0,90,16,46,76,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022-12-21,0,14,0.0,0.0
844122210795331698,2023-06-22,297860058,299,1491,300,0,0,0.0,0.0,Mission Hill,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,2,0.0,0.0,1.0,90,0,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2022-12-21,0,65,0.0,0.0
844156860069032080,2023-06-22,297860058,299,1491,160,0,0,0.0,0.0,Dorchester,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,1,0.0,0.0,1.0,73,30,60,90,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,2022-12-21,0,205,0.0,0.0
12949270,2023-06-22,18896448,2,2,273,12,0,4.83,0.14,Jamaica Plain,0,2014-07-25,within a day,100%,Private room in rental unit,Private room,2,0.0,0.0,1.0,99,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2022-12-21,0,92,0.0,0.0
846872271807146973,2023-06-22,107434423,4730,5621,292,0,0,0.0,0.0,Fenway,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,199,0,0,17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,73,0.0,0.0
846872983266331248,2023-06-22,107434423,4730,5621,299,0,0,0.0,0.0,Fenway,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,362,0,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,66,0.0,0.0
847100966016898504,2023-06-22,297860058,299,1491,362,0,0,0.0,0.0,Brighton,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,2,0.0,0.0,1.0,82,28,58,88,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2022-12-21,0,3,0.0,0.0
847189753655203664,2023-06-22,279124542,10,23,306,2,2,5.0,1.03,Jamaica Plain,f,2019-07-25,within an hour,99%,Entire condo,Entire home/apt,12,0.0,5.0,7.0,743,8,25,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,59,0.0,0.0
847346704941478843,2023-06-22,2356643,84,327,361,2,2,3.5,1.76,South Boston,f,2012-05-12,within an hour,100%,Private room in rental unit,Private room,2,0.0,1.0,1.0,76,26,56,86,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,2022-12-21,0,4,0.0,0.0
847777244690501998,2023-06-22,212359760,80,170,351,7,7,4.43,2.39,East Boston,f,2018-08-29,within an hour,100%,Entire rental unit,Entire home/apt,7,0.0,3.0,3.0,519,20,50,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,14,0.0,0.0
847787466062561534,2023-06-22,212359760,80,170,293,10,10,5.0,4.0,East Boston,f,2018-08-29,within an hour,100%,Entire rental unit,Entire home/apt,8,0.0,3.0,7.0,348,14,22,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,72,0.0,0.0
849316099483773204,2023-06-22,275849638,52,67,339,10,10,4.4,3.3,Bay Village,f,2019-07-13,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,201,13,38,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,26,0.0,0.0
850765909224271702,2023-06-22,21415420,1,2,298,0,0,0.0,0.0,Dorchester,0,2014-09-16,within a day,80%,Private room in condo,Private room,1,0.0,0.0,1.0,80,0,0,24,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022-12-21,0,67,0.0,0.0
850907296135453535,2023-06-22,248893926,1,1,77,14,14,5.0,8.94,East Boston,f,2019-03-14,within an hour,100%,Entire rental unit,Entire home/apt,3,0.0,1.0,2.0,131,2,12,23,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,2022-12-21,0,288,0.0,0.0
851604996722456234,2023-06-22,239719797,1,1,345,0,0,0.0,0.0,Dorchester,f,2019-01-29,within an hour,100%,Entire rental unit,Entire home/apt,9,0.0,3.0,6.0,213,21,41,71,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,2022-12-21,0,20,0.0,0.0
851676461880529893,2023-06-22,428724673,5,5,257,4,4,4.75,2.73,Roslindale,t,2021-10-24,within an hour,100%,Entire rental unit,Entire home/apt,3,0.0,2.0,2.0,138,8,25,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,108,0.0,0.0
852166516716286801,2023-06-22,163848078,94,112,321,4,4,4.5,1.5,Jamaica Plain,f,2017-12-23,within an hour,88%,Entire rental unit,Entire home/apt,4,0.0,2.0,3.0,299,15,17,47,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2022-12-21,0,44,0.0,0.0
852963302031503075,2023-06-22,73103807,12,34,365,0,0,0.0,0.0,North End,f,2016-05-20,0,0,Room in hotel,Hotel room,2,0.0,0.0,1.0,1017,30,60,90,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2022-12-21,0,0,0.0,0.0
853001343070509399,2023-06-22,73103807,12,34,365,0,0,0.0,0.0,North End,f,2016-05-20,0,0,Room in hotel,Hotel room,2,0.0,1.0,1.0,1017,30,60,90,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2022-12-21,0,0,0.0,0.0
853001444515245757,2023-06-22,73103807,12,34,365,0,0,0.0,0.0,North End,f,2016-05-20,0,0,Room in hotel,Hotel room,4,0.0,1.0,2.0,1017,30,60,90,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2022-12-21,0,0,0.0,0.0
853001498465307160,2023-06-22,73103807,12,34,365,0,0,0.0,0.0,North End,f,2016-05-20,0,0,Room in hotel,Hotel room,2,0.0,1.0,1.0,1017,30,60,90,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2022-12-21,0,0,0.0,0.0
853001546629584442,2023-06-22,73103807,12,34,365,0,0,0.0,0.0,North End,f,2016-05-20,0,0,Room in hotel,Hotel room,4,0.0,0.0,2.0,1017,30,60,90,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2022-12-21,0,0,0.0,0.0
853391813264548119,2023-06-22,107434423,4730,5621,0,0,0,0.0,0.0,Fenway,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,316,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,365,0.0,0.0
853528863931557158,2023-06-22,73103807,12,34,365,0,0,0.0,0.0,North End,f,2016-05-20,0,0,Room in hotel,Hotel room,2,0.0,1.0,1.0,1017,30,60,90,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2022-12-21,0,0,0.0,0.0
853585149118967316,2023-06-22,297860058,299,1491,365,0,0,0.0,0.0,Mission Hill,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,1,0.0,0.0,1.0,112,30,60,90,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,2022-12-21,0,0,0.0,0.0
853585216319445250,2023-06-22,297860058,299,1491,365,0,0,0.0,0.0,Dorchester,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,1,0.0,0.0,1.0,88,30,60,90,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,2022-12-21,0,0,0.0,0.0
853585317668326668,2023-06-22,297860058,299,1491,365,0,0,0.0,0.0,Mission Hill,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,1,0.0,0.0,1.0,107,30,60,90,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,2022-12-21,0,0,0.0,0.0
853597173279735591,2023-06-21,297860058,299,1491,309,0,0,0.0,0.0,Mission Hill,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,1,0.0,0.0,1.0,91,0,4,34,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,2022-12-21,0,56,0.0,0.0
853597201373723501,2023-06-22,297860058,299,1491,305,0,0,0.0,0.0,Mission Hill,0,2019-09-25,within a few hours,94%,Private room in rental unit,Private room,1,0.0,0.0,1.0,97,0,1,31,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,2022-12-21,0,60,0.0,0.0
853696799070610370,2023-06-22,2317686,2,4,78,3,3,5.0,1.36,Fenway,0,2012-05-07,within a few hours,100%,Private room in condo,Private room,2,0.0,0.0,1.0,127,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,287,0.0,0.0
856709714825136713,2023-06-22,504949339,6,8,108,0,0,0.0,0.0,Allston,0,2023-03-11,within an hour,100%,Private room in home,Private room,1,0.0,0.0,1.0,90,0,0,19,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2022-12-21,1,257,0.0,0.0
857175353247182494,2023-06-22,268089102,2,2,335,1,1,5.0,1.0,Dorchester,0,2019-06-12,within a few hours,100%,Private room in home,Private room,1,0.0,0.0,1.0,45,9,31,61,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2022-12-21,0,30,0.0,0.0
861331609777147421,2023-06-22,107434423,4730,5621,312,0,0,0.0,0.0,Mission Hill,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,188,0,7,37,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,53,0.0,0.0
861596117565785721,2023-06-22,227889113,5,8,335,8,8,4.88,3.93,Dorchester,0,2018-11-27,within an hour,100%,Entire rental unit,Entire home/apt,6,0.0,3.0,3.0,374,12,34,62,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,30,0.0,0.0
861745537838627043,2023-06-22,487591231,7,8,327,1,1,5.0,1.0,South Boston,f,2022-11-13,within an hour,100%,Entire home,Entire home/apt,13,0.0,4.0,7.0,930,19,38,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2022-12-21,0,38,0.0,0.0
861788821813334017,2023-06-22,144344613,1,1,61,5,5,5.0,5.0,Roslindale,f,2017-08-04,within an hour,100%,Entire condo,Entire home/apt,4,0.0,2.0,2.0,188,5,18,29,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,2022-12-21,0,304,0.0,0.0
862221282445162561,2023-06-22,504949339,6,8,140,1,1,4.0,1.0,Allston,0,2023-03-11,within an hour,100%,Private room in home,Private room,1,0.0,0.0,1.0,59,0,21,51,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2022-12-21,1,225,0.0,0.0
915160458950310942,2023-06-22,518882444,5,9,364,0,0,0.0,0.0,South Boston,f,2023-06-08,within an hour,83%,Entire rental unit,Entire home/apt,5,0.0,2.0,2.0,399,30,60,90,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,2022-12-21,1,1,0.0,0.0
863671732790346121,2023-06-22,297860058,299,1491,356,0,0,0.0,0.0,Beacon Hill,0,2019-09-25,within a few hours,94%,Entire rental unit,Entire home/apt,1,0.0,1.0,1.0,133,21,51,81,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2022-12-21,0,9,0.0,0.0
863764018590884065,2023-06-22,212359760,80,170,354,7,7,4.86,3.0,Dorchester,f,2018-08-29,within an hour,100%,Entire rental unit,Entire home/apt,5,0.0,2.0,2.0,178,20,50,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,11,0.0,0.0
863764173555125254,2023-06-22,212359760,80,170,332,9,9,4.89,3.97,Dorchester,f,2018-08-29,within an hour,100%,Entire rental unit,Entire home/apt,5,0.0,2.0,2.0,279,11,28,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,33,0.0,0.0
863764278641845127,2023-06-22,212359760,80,170,344,10,10,4.9,4.0,Dorchester,f,2018-08-29,within an hour,100%,Entire rental unit,Entire home/apt,5,0.0,2.0,2.0,283,22,45,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,21,0.0,0.0
863829091185949070,2023-06-22,508875857,1,1,39,1,1,5.0,1.0,Jamaica Plain,f,2023-04-06,within a few hours,100%,Entire home,Entire home/apt,3,0.0,1.0,2.0,240,22,35,39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2022-12-21,1,326,0.0,0.0
864021933298523984,2023-06-22,227889113,5,8,364,0,0,0.0,0.0,Dorchester,0,2018-11-27,within an hour,100%,Private room in rental unit,Private room,2,0.0,0.0,1.0,700,30,60,90,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2022-12-21,0,1,0.0,0.0
864290529050408845,2023-06-22,508953862,1,1,126,5,5,5.0,3.41,Dorchester,f,2023-04-07,within an hour,100%,Entire rental unit,Entire home/apt,5,0.0,2.0,2.0,156,11,21,49,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,2022-12-21,1,239,0.0,0.0
865457912919196504,2023-06-22,133457702,12,21,75,1,1,5.0,0.86,Jamaica Plain,0,2017-06-04,within an hour,100%,Private room in home,Private room,2,0.0,0.0,1.0,140,16,46,75,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,2022-12-21,0,290,0.0,0.0
865491574396499608,2023-06-22,133457702,12,21,66,1,1,5.0,0.45,Jamaica Plain,0,2017-06-04,within an hour,100%,Private room in home,Private room,2,0.0,0.0,1.0,144,11,37,66,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2022-12-21,0,299,0.0,0.0
865495431683606764,2023-06-22,133457702,12,21,43,1,1,5.0,1.0,Jamaica Plain,0,2017-06-04,within an hour,100%,Private room in home,Private room,2,0.0,0.0,1.0,115,2,14,43,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2022-12-21,0,322,0.0,0.0
12320063,2023-06-22,66462220,1,2,0,3,0,4.67,0.03,Mission Hill,0,2016-04-09,0,0,Private room in rental unit,Private room,1,0.0,0.0,1.0,60,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022-12-21,0,365,0.0,0.0
12336281,2023-06-22,7324551,4,4,230,16,1,4.56,0.19,Brighton,f,2013-07-07,within a few hours,100%,Shared room in home,Shared room,1,0.0,0.0,1.0,33,5,19,28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,2022-12-21,0,135,0.0,0.0
12343708,2023-06-22,18517776,31,34,326,9,0,4.89,0.1,Dorchester,0,2014-07-21,within a few hours,100%,Private room in home,Private room,1,0.0,0.0,1.0,36,0,21,51,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,2022-12-21,0,39,0.0,0.0
12344142,2023-06-22,10619687,1,1,188,120,1,4.83,1.87,East Boston,f,2013-12-14,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,2.0,116,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2022-12-21,0,177,0.0,0.0
865503096848277888,2023-06-22,133457702,12,21,18,3,3,4.67,1.36,Jamaica Plain,0,2017-06-04,within an hour,100%,Private room in home,Private room,1,0.0,0.0,1.0,115,0,0,18,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2022-12-21,0,347,0.0,0.0
866214687773140091,2023-06-22,27836425,2,3,17,0,0,0.0,0.0,Jamaica Plain,0,2015-02-16,within an hour,100%,Private room in home,Private room,2,0.0,0.0,1.0,120,2,17,17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2022-12-21,0,348,0.0,0.0
869411854833948624,2023-06-22,504949339,6,8,191,0,0,0.0,0.0,Allston,0,2023-03-11,within an hour,100%,Entire home,Entire home/apt,6,0.0,4.0,4.0,431,0,0,12,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2022-12-21,1,174,0.0,0.0
871220223443527034,2023-06-22,504949339,6,8,28,1,1,4.0,1.0,Allston,0,2023-03-11,within an hour,100%,Private room in home,Private room,1,0.0,0.0,1.0,94,7,8,28,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2022-12-21,1,337,0.0,0.0
872681250508697725,2023-06-22,81016862,6,6,208,0,0,0.0,0.0,Leather District,0,2016-06-30,within an hour,100%,Private room in rental unit,Private room,2,0.0,0.0,2.0,81,23,23,23,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2022-12-21,0,157,0.0,0.0
872960760667370862,2023-06-22,107434423,4730,5621,362,0,0,0.0,0.0,South End,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,0.0,1.0,239,27,57,87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,3,0.0,0.0
873064651920701228,2023-06-22,212359760,80,170,351,6,6,3.0,3.05,East Boston,f,2018-08-29,within an hour,100%,Entire rental unit,Entire home/apt,7,0.0,3.0,3.0,257,20,50,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,14,0.0,0.0
873076084123477644,2023-06-22,212359760,80,170,339,9,9,5.0,6.0,East Boston,f,2018-08-29,within an hour,100%,Entire rental unit,Entire home/apt,7,0.0,3.0,3.0,433,16,46,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,26,0.0,0.0
3781,2023-06-22,4804,4,5,224,24,1,4.96,0.25,East Boston,t,2008-12-03,within a day,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,120,8,31,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-12-21,0,141,0.0,0.0
5506,2023-06-22,8229,11,14,79,118,8,4.79,0.68,Roxbury,t,2009-02-19,within an hour,100%,Entire guest suite,Entire home/apt,2,0.0,1.0,1.0,139,9,17,23,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2022-12-21,0,286,0.0,0.0
6695,2023-06-22,8229,11,14,71,124,8,4.8,0.73,Roxbury,t,2009-02-19,within an hour,100%,Entire condo,Entire home/apt,4,0.0,0.0,2.0,171,4,9,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2022-12-21,0,294,0.0,0.0
40601,2023-06-22,174986,1,1,265,94,7,4.98,0.6,Jamaica Plain,0,2010-07-20,within a few hours,100%,Private room in home,Private room,2,0.0,0.0,1.0,100,0,8,17,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2022-12-21,0,100,0.0,0.0
45987,2023-06-22,205107,1,3,36,137,3,4.65,0.88,Charlestown,t,2010-08-18,0,0,Entire rental unit,Entire home/apt,3,0.0,1.0,1.0,114,0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2022-12-21,0,329,0.0,0.0
10008626,2023-06-22,27014807,1,3,184,17,0,4.76,0.19,Chinatown,f,2015-01-31,0,0,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,207,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,2022-12-21,0,181,0.0,0.0
873655282217473344,2023-06-22,107434423,4730,5621,277,0,0,0.0,0.0,South End,f,2016-12-16,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,218,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2022-12-21,0,88,0.0,0.0
77681,2023-06-22,416912,1,2,290,66,3,4.3,0.46,Charlestown,0,2011-03-01,within a day,86%,Private room in rental unit,Private room,2,0.0,0.0,1.0,140,0,0,17,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,2022-12-21,0,75,0.0,0.0
163941,2023-06-22,8229,11,14,93,262,22,4.68,1.82,Roxbury,t,2009-02-19,within an hour,100%,Entire condo,Entire home/apt,6,0.0,2.0,3.0,229,2,3,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-12-21,0,272,0.0,0.0
197972,2023-06-22,965697,1,4,12,461,20,4.88,3.24,Jamaica Plain,f,2011-08-13,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,142,7,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,353,0.0,0.0
220676,2023-06-22,1144302,1,1,33,308,38,4.92,2.16,North End,t,2011-09-11,within an hour,100%,Private room in townhouse,Private room,3,0.0,1.0,1.0,173,6,15,33,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,2022-12-21,0,332,0.0,0.0
297994,2023-06-22,1536237,1,3,216,41,5,4.38,0.3,South Boston,f,2011-12-26,within an hour,100%,Entire home,Entire home/apt,4,0.0,2.0,2.0,225,18,37,44,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,2022-12-21,0,149,0.0,0.0
447826,2023-06-22,2053557,1,1,180,375,27,4.83,2.8,Jamaica Plain,0,2012-04-02,within a few hours,100%,Private room in home,Private room,2,0.0,0.0,1.0,75,11,15,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2022-12-21,0,185,0.0,0.0
12409042,2023-06-22,26956083,10,46,74,283,42,4.8,3.27,Allston,0,2015-01-30,within an hour,100%,Private room in home,Private room,2,0.0,0.0,1.0,71,0,2,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2022-12-21,0,291,0.0,0.0
12496332,2023-06-22,11556349,1,4,0,0,0,0.0,0.0,South End,0,2014-01-22,0,0,Private room in rental unit,Private room,2,0.0,0.0,1.0,61,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2022-12-21,0,365,0.0,0.0
12599820,2023-06-22,68369590,1,1,0,3,0,5.0,0.03,North End,f,2016-04-22,0,0,Entire condo,Entire home/apt,2,0.0,1.0,1.0,175,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,2022-12-21,0,365,0.0,0.0
601763,2023-06-22,71783,28,64,272,43,2,4.56,0.57,West Roxbury,0,2010-01-19,within a day,50%,Entire rental unit,Entire home/apt,5,0.0,3.0,6.0,141,0,11,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2022-12-21,0,93,0.0,0.0
619142,2023-06-22,501427,1,2,51,169,0,4.78,1.28,Charlestown,f,2011-04-11,within a few hours,100%,Entire home,Entire home/apt,2,0.0,1.0,1.0,175,9,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2022-12-21,0,314,0.0,0.0
789843,2023-06-22,4161865,1,3,124,52,39,4.92,0.49,Back Bay,t,2012-11-15,within an hour,100%,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,335,15,28,40,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,241,0.0,0.0
801680,2023-06-22,8229,11,14,80,65,3,4.86,0.51,Roxbury,t,2009-02-19,within an hour,100%,Entire condo,Entire home/apt,4,0.0,0.0,1.0,166,1,4,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2022-12-21,0,285,0.0,0.0
891661,2023-06-22,4737456,3,3,167,588,58,4.7,4.71,North End,f,2013-01-17,within a day,100%,Entire rental unit,Entire home/apt,4,0.0,1.0,2.0,151,3,7,15,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2022-12-21,0,198,0.0,0.0
894539,2023-06-22,4762495,2,3,20,63,1,4.85,0.53,Roslindale,0,2013-01-19,within a few hours,100%,Private room in bed and breakfast,Private room,2,0.0,0.0,1.0,90,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2022-12-21,0,345,0.0,0.0
12672097,2023-06-22,46846483,1,2,9,236,49,4.86,3.09,Fenway,t,2015-10-18,within an hour,100%,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,286,2,8,9,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,356,0.0,0.0
973695,2023-06-22,1760577,4,4,365,61,1,4.76,0.51,Downtown,0,2012-02-16,within an hour,100%,Private room in condo,Private room,4,0.0,0.0,2.0,200,30,60,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2022-12-21,0,0,0.0,0.0
12950332,2023-06-22,18517776,31,34,364,9,0,4.78,0.11,Dorchester,0,2014-07-21,within a few hours,100%,Private room in rental unit,Private room,1,0.0,0.0,1.0,37,30,60,90,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,2022-12-21,0,1,0.0,0.0
